사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201805,3호선,지축,1,1,332,574,1736,2757,5670,1924,5959,2299,3873,2001,2721,1755,2152,1834,2248,1598,2178,1905,2136,1939,2290,2456,2873,3107,3224,3411,2496,5141,1298,4831,649,3448,380,2634,199,2198,108,1224,24,133,0,1,0,0,0,0,20180603
201805,2호선,용두(동대문구청),8,1,1076,135,1769,1071,5364,2602,8105,6505,4156,3518,3511,3459,3849,3916,4292,4125,4538,4662,4831,4596,5198,4825,5170,4951,5275,5056,6557,6918,3548,5933,2464,3651,1872,3579,1421,3059,536,2198,106,589,0,6,0,0,0,0,20180603
201805,2호선,신정네거리,44,1,9541,2102,16164,4533,48357,5464,46334,11870,28028,9032,18150,7741,16163,8635,16090,10740,14820,12212,12866,13920,11980,16938,13790,20048,14691,28065,13934,40739,9247,38774,6719,23432,5853,21884,4580,20445,2131,14586,320,4353,2,319,0,1,0,0,20180603
201805,2호선,양천구청,23,0,5134,1267,12765,2637,35087,6218,32001,11030,20847,7388,14151,5649,12709,6056,12754,7595,11341,9242,9408,9893,8546,11584,9481,14406,10793,17803,10470,26664,5546,27458,3669,17274,3136,16005,3194,15618,985,13067,173,4731,1,149,0,0,0,0,20180603
201805,2호선,도림천,1,1,442,365,1281,928,3356,5974,2853,5853,2004,1910,1856,1572,1546,1164,1934,1673,1595,1291,1802,1505,2035,1376,3109,1627,2494,1874,3335,2698,2091,2816,1053,1737,1054,1625,545,1400,241,1141,47,432,1,7,0,0,0,0,20180603
201805,2호선,신설동,17,1,1283,408,1579,2405,3246,6416,5678,17437,5109,12923,5680,9508,7315,9560,8710,8830,9642,9184,10761,8644,11507,7594,11507,6674,14260,6948,18670,6761,8420,5190,5233,3769,4218,3205,3269,3402,1186,2683,161,935,0,166,0,0,0,0,20180603
201805,2호선,신답,7,0,1025,137,1797,1489,6116,1299,9085,2081,3426,1235,2386,1294,2055,1401,2222,1508,2132,1817,1902,1892,1806,2539,2248,3240,2496,3416,2275,7086,1399,6451,774,3425,652,3501,582,3014,218,2415,34,577,0,1,0,0,0,0,20180603
201805,2호선,용답,20,0,2559,238,3884,1229,9570,1691,14589,4498,6816,5910,4932,3825,4309,2739,4733,3146,4654,3710,4245,3459,4409,4610,5598,6269,5468,6644,4587,10317,3180,8717,2304,5762,1669,6684,1402,6623,630,4512,123,1299,0,8,0,0,0,0,20180603
201805,2호선,충정로(경기대입구),32,14,4241,1189,8744,7515,19932,23769,27385,72472,18445,38744,14518,15029,15663,14291,15886,13980,16773,16020,16292,15089,17183,14815,20524,15999,25011,20043,60712,25527,24376,21314,14401,15003,13313,14375,10542,14327,4733,10224,849,3438,0,91,0,0,0,0,20180603
201805,2호선,아현,31,2,5387,932,11964,5347,29516,15006,40221,26182,25960,15796,19111,14863,17711,12032,19714,13785,19284,14879,16710,15057,17880,16763,23877,18719,22265,23357,24451,31571,16048,29504,11480,20008,10253,19966,7999,20313,4026,15050,718,4799,0,83,0,0,0,0,20180603
201805,2호선,이대,28,1,3834,1844,7698,11615,19790,24088,27911,51837,21363,83392,18616,63954,24009,47188,37880,53854,41929,51491,40937,40750,51201,39768,61216,39379,74092,41858,68730,48433,47080,38182,40895,22927,45372,21189,33593,21421,12982,16871,1590,5841,0,102,0,0,0,0,20180603
201805,2호선,신촌,218,5,15987,4473,19808,19950,42899,47744,60426,107933,47654,132858,47134,97052,55141,87779,70579,92905,81281,101489,81294,90023,92715,88762,105977,92407,130791,113132,138434,160385,106043,130313,109428,72398,122297,58072,143087,53211,82069,39853,13321,14079,4,236,0,0,0,0,20180603
201805,2호선,홍대입구,2125,14,49918,5100,44703,22880,78881,43096,97234,125366,76211,151606,68284,117358,74232,128740,87820,161121,101020,184515,112735,183647,135910,180665,162012,193572,195050,220841,231667,284984,191981,244173,186198,147942,227729,114876,254037,98434,149856,75038,19835,28509,8,2657,0,0,0,0,20180603
201805,2호선,합정,109,7,11211,4341,20915,22011,51549,39880,63452,101988,43536,83238,34437,51997,35294,48640,39572,53606,44439,61706,44489,58414,48945,58409,54707,64037,72835,79452,115989,116030,81315,101795,65862,55509,76460,43987,78679,38968,44998,29240,7312,10146,7,225,0,0,0,0,20180603
201805,2호선,당산,28,3,7867,4525,20197,16517,55772,35343,70469,90898,47830,47048,34239,25882,31957,24904,31644,26202,30967,29613,27398,29618,28063,32704,32323,38396,47158,48521,71293,74664,41254,64520,27509,43220,26644,42850,22018,42583,11597,29102,2102,8545,5,332,0,0,0,0,20180603
201805,2호선,영등포구청,82,1,7737,3643,15464,15815,46363,38592,51305,119659,35907,56714,27756,29187,28883,26122,30094,28022,31026,29119,30861,29302,33171,29190,38024,32536,47776,36936,103775,55043,44404,46468,31955,29071,30575,26966,25351,26016,10975,18450,1802,6760,5,201,0,0,0,0,20180603
201805,5호선,영등포시장,2,0,3527,1540,6020,6177,18691,14504,23442,39844,12674,22937,10713,18289,11979,17718,13754,19368,14901,24727,15761,20611,19152,16917,23467,16320,27663,17850,38727,25779,20677,19513,14042,11507,11924,11050,8629,10041,4030,6705,434,1606,0,0,0,0,0,0,20180603
201805,5호선,신길,9,0,2624,543,3641,2401,11018,5971,16101,18659,6249,7425,4141,3426,3739,3305,4152,3508,4406,4186,3756,3690,3823,4177,4514,5104,6681,8268,13442,13359,5496,9569,3737,6731,3984,7298,2791,7556,1547,5122,254,1293,0,0,0,0,0,0,20180603
201805,5호선,여의도,23,0,2663,2342,4978,22732,11250,132003,15558,205039,13252,68011,13219,29237,19254,29120,18922,28164,24046,32022,26331,26342,32742,24689,37632,25087,73887,28539,176631,40223,72591,24252,48431,13181,51145,10311,35546,9025,13207,5586,1702,3388,0,1,0,0,0,0,20180603
201805,5호선,여의나루,9,0,1559,1942,2747,12096,6445,34285,9533,59269,7204,19487,7470,17204,8798,17761,10384,23795,12696,33202,19522,37664,26449,39773,31948,40901,44526,43096,69077,51370,53502,38429,51560,21914,59097,12421,49077,7064,20880,3770,1339,1382,0,0,0,0,0,0,20180603
201805,5호선,마포,29,0,3347,1297,9032,7699,30399,21916,39861,75492,21570,36878,16816,18329,17466,16880,18747,15991,21499,18550,19244,17576,20353,17614,21469,19819,30789,25775,61273,45768,26997,33372,21602,19346,22848,16899,18865,15442,8356,10413,1124,2941,0,0,0,0,0,0,20180603
201805,5호선,공덕,6,0,2553,1015,6204,7924,22076,32148,31676,88867,16481,38293,13956,18476,15990,17773,17420,16505,19965,17714,19407,16276,19815,16516,24682,18602,33036,25674,69356,46208,32347,31063,22444,17078,24064,14883,19660,14052,10028,9412,1453,2581,0,4,0,0,0,0,20180603
201805,5호선,애오개,1,0,2951,485,6376,4535,21019,10771,29904,34473,15365,14197,10530,8682,10708,7164,10905,7703,12148,8937,10472,9111,10856,10123,12181,11264,14445,13294,25297,22997,11265,17910,8206,11238,7128,10712,5314,11267,2494,7164,308,3826,1,653,0,0,0,0,20180603
201805,5호선,충정로(경기대입구),10,0,1223,390,2595,2103,6132,8252,8096,33847,5539,18545,4392,6127,6034,5629,6377,5634,6657,6274,6922,6184,7872,5090,7761,5361,12202,6299,30019,9755,10999,7106,7184,4736,7000,4731,4427,5106,2143,3278,373,896,0,99,0,0,0,0,20180603
201805,5호선,서대문,15,0,3650,1023,6990,13596,18513,58206,26532,152009,18779,51398,17908,27546,22562,24644,23498,22176,23295,27202,27123,22775,31366,18530,39346,18841,53183,23380,110253,31630,39513,22757,28971,13792,28321,12626,21087,12135,8612,7370,1053,2272,1,35,0,0,0,0,20180603
201805,5호선,광화문(세종문화회관),8,0,1378,1056,4136,29685,11224,103672,16487,308750,16507,126610,19115,63409,28265,61872,34947,55570,46363,62246,54555,53828,65639,44552,76620,42784,112413,47866,243452,61632,112157,39745,81314,16057,91633,11209,61131,8931,22840,5267,2761,1551,0,11,0,0,0,0,20180603
201805,5호선,종로3가,38,2,2116,389,2763,6186,4342,15473,6734,46840,7317,44159,9733,34179,13530,38217,20572,38897,26070,38396,30652,34766,35993,30121,41056,28717,46284,29354,65172,35247,48527,23482,39403,11521,43224,9299,38772,6962,18635,4796,2272,1564,0,24,0,0,0,0,20180603
201805,5호선,을지로4가,5,0,483,279,749,6767,1485,12763,1999,42121,2708,21030,3807,13085,5127,12295,6859,11521,8565,10935,9930,9854,11150,8435,12127,7133,16932,6520,31572,6002,19351,3627,9793,1978,7700,1587,5608,1381,2709,848,382,292,0,1,0,0,0,0,20180603
201805,5호선,동대문역사문화공원,1,0,296,291,455,3553,914,10831,1793,33495,2268,10871,2676,4301,3456,3530,2386,3300,2603,3777,3265,3597,3668,2923,4491,2845,8812,3040,20086,3143,10721,2270,5337,1634,3810,1757,3138,1737,1462,1442,334,416,0,5,0,0,0,0,20180603
201805,5호선,청구,3,0,1656,274,3383,2386,8400,4521,13777,16121,8808,8790,6541,4613,7359,4154,6372,4450,7104,5297,6221,5053,6255,5802,7286,6594,7970,7734,13255,11076,10560,9464,6529,6170,5695,6060,4480,6149,2346,4122,464,1354,0,0,0,0,0,0,20180603
201805,5호선,신금호,11,0,3549,412,8014,3133,24042,11239,31181,14391,17086,8161,11063,6824,10340,6372,10424,7109,10589,8527,9234,9080,9235,11170,12146,12726,11476,15844,12197,24348,8969,21301,6325,13198,5357,12433,4042,11874,1677,8210,245,2765,0,0,0,0,0,0,20180603
201805,5호선,행당,0,0,4805,1039,13464,2862,37876,5532,51243,9769,25273,7678,16968,6253,14704,6609,14143,8269,13391,9643,10835,11306,10220,13036,10486,16013,11133,19156,12086,30699,8446,26925,6254,17102,5124,16036,4316,16981,1586,9963,244,3300,0,0,0,0,0,0,20180603
201805,5호선,왕십리(성동구청),38,0,2593,430,2935,2845,6929,7203,9852,23012,6698,11992,5968,8186,6188,8498,7404,9783,8366,10592,8338,10121,9095,10316,10354,11221,12390,13183,17105,19928,11284,15651,9887,8313,10703,6980,9095,6375,4437,4004,727,2569,2,359,0,0,0,0,20180603
201805,5호선,마장,1,0,2616,651,6066,4387,18627,8348,23930,19918,13704,14480,9896,9817,9366,8233,11198,8685,11049,8907,10431,7795,10209,8110,12375,9428,13442,12255,14619,18067,10348,15517,7140,9894,6518,9098,5037,9100,1903,5828,222,1746,0,31,0,0,0,0,20180603
201805,5호선,답십리,22,0,11338,1305,21101,10685,60881,15222,83556,38337,41330,20490,26510,14975,22781,15439,23295,17184,23132,20957,21296,21470,21921,22980,25758,26346,30463,35454,37529,52791,24366,47989,15278,30363,13470,28028,10048,27998,4719,19063,654,5301,0,26,0,0,0,0,20180603
201805,5호선,장한평,7,0,7488,1057,18665,12413,53811,24411,73695,75219,38143,35593,26501,22619,23642,23182,24819,23329,25921,27825,24212,24159,26385,25145,32731,28465,39784,36316,67708,55791,40230,50604,19602,32128,16351,28311,13094,27358,5790,18068,794,5968,1,88,0,0,0,0,20180603
201805,5호선,군자(능동),34,3,7909,843,12367,7541,37100,9713,54551,25222,24582,18762,16215,13049,14138,12453,15123,13509,16564,15519,14592,16852,14164,18703,15788,22535,19394,31143,25345,49175,16893,43694,13468,25583,13793,23665,12278,23903,6294,16118,1107,7610,2,1655,0,0,0,0,20180603
201805,5호선,아차산(어린이대공원후문),6,0,9486,1325,18117,8612,50155,16236,70360,34802,36084,25515,23664,23661,23043,21735,26552,22643,28546,23263,30619,22409,32684,24810,34133,28389,34488,33955,33057,50696,22076,45921,15132,29392,13874,25990,10038,25981,4106,16393,566,4847,0,0,0,0,0,0,20180603
201805,5호선,광나루(장신대),4,0,5143,1813,16848,9464,46030,19096,58880,42889,35538,24892,23957,20151,23176,18290,24499,18163,24534,19814,22906,18990,24961,21010,27665,25881,30836,29977,37781,40402,20611,34520,16549,23405,16340,21487,12336,21488,4273,13246,609,3552,0,0,0,0,0,0,20180603
201805,5호선,천호(풍납토성),23,0,9094,1436,14006,15062,32980,25260,42099,42123,29181,42358,28245,32156,31488,33274,35078,35589,38017,39393,38610,39837,42199,41248,46913,44750,53271,52740,62123,69449,46097,61844,41352,35186,31951,31097,25901,28395,12200,18851,1792,6471,1,26,0,0,0,0,20180603
201805,5호선,강동,37,1,11776,1215,26365,15267,75327,26271,92022,39491,52969,26296,35797,19555,33107,18555,32080,20391,31243,22322,27617,23222,27751,26668,29366,32000,40527,38055,47220,53970,28722,53142,18738,35100,15976,33406,11729,33821,5114,23766,661,10013,0,0,0,0,0,0,20180603
201805,5호선,길동,8,0,5043,550,10376,3983,28637,5899,32030,16794,18567,12267,14101,9904,12989,9241,13596,10219,13546,11156,12612,12138,11579,14456,12278,16744,13317,20620,16965,28603,9923,28108,7802,17356,6203,13605,4802,12239,1801,8674,238,3162,0,0,0,0,0,0,20180603
201805,5호선,굽은다리(강동구민회관앞),2,0,6196,677,15751,3564,43609,7415,44259,14498,25825,11802,18050,9683,15800,9434,17994,11511,17140,12978,14474,13699,14493,17015,14597,19154,16093,24156,18317,34353,10926,35520,8019,19947,9857,19452,7452,20437,1964,13215,337,4473,0,0,0,0,0,0,20180603
201805,5호선,명일,8,0,4762,652,13505,6229,36892,7233,35651,12945,20114,10426,16695,9792,15116,9201,16493,10030,15313,11709,12447,12598,12648,14805,15065,18010,15284,22388,13200,30716,7989,34691,5850,17635,6496,15946,3879,17337,1415,10961,225,3938,0,31,0,0,0,0,20180603
201805,5호선,고덕,0,0,4355,1543,14159,7112,37258,16827,34373,17095,20170,14426,16855,11539,16814,11439,18137,12018,15686,14003,15255,14565,17299,14524,23072,17202,22511,19399,18205,30969,10500,31507,8549,18872,7781,16130,6503,16888,2320,10595,275,3635,0,431,0,0,0,0,20180603
201805,5호선,상일동,4,0,6181,3884,23513,19647,76843,11287,65783,15000,33292,8396,21952,7517,17680,8587,17484,9199,15924,10512,13114,12252,13292,14247,20281,18958,28687,22763,22002,36396,9763,42323,6041,26281,4501,22780,2744,21903,950,16587,78,3987,5,1354,0,0,0,0,20180603
201805,5호선,둔촌동,0,0,4495,455,11809,7102,33140,14998,36787,26588,21212,17177,15331,13000,14942,11994,16258,12431,16803,14275,15421,14242,15992,16576,17700,18836,21510,22968,25393,33172,15249,30097,10767,18925,11103,15461,8902,15839,3465,10544,387,2451,0,0,0,0,0,0,20180603
201805,5호선,올림픽공원(한국체대),2,0,888,854,6225,6592,14134,11313,14854,23830,9994,15549,8607,14127,10842,14624,11163,14410,12036,16745,10301,13776,13535,12430,16908,12052,17488,12839,16963,12707,10641,11510,11717,7650,15869,6387,13766,5900,1563,4819,71,1309,0,0,0,0,0,0,20180603
201805,5호선,방이,1,0,2826,963,8632,3628,22819,10413,21102,24214,14072,13376,10910,8844,10310,7988,10910,9716,11227,11112,10626,10234,11586,11387,12180,14188,14729,18412,21241,23154,12623,20750,9882,12277,11134,10999,12536,9725,2601,7527,315,2611,0,0,0,0,0,0,20180603
201805,5호선,오금,9,0,1179,329,3355,2246,12004,10028,10726,20399,6610,7157,5131,4308,5198,3380,5696,3730,5905,4497,4694,4264,6129,4925,8082,5751,7401,6412,14884,7856,6168,8634,4204,4815,3639,4810,2920,5329,1100,3959,117,1551,0,0,0,0,0,0,20180603
201805,5호선,개롱,6,0,3693,939,9589,3518,30406,9246,26066,15968,15340,9698,12605,6554,11451,6045,11705,7572,11003,8472,8805,9036,9133,10895,10841,13334,13587,16343,14547,20851,7907,23839,5754,12954,5072,12805,4553,13677,1335,8749,141,3594,0,0,0,0,0,0,20180603
201805,5호선,거여,3,0,5062,478,10482,3492,34352,7186,29173,17714,17265,8300,12918,5877,11238,5925,11666,7374,10754,8674,9024,8299,9958,10797,10903,14546,11880,16038,13373,21147,7262,21642,5292,12856,5322,12214,3231,12729,1154,7705,158,3216,0,0,0,0,0,0,20180603
201805,6호선,응암,0,0,12579,1515,28302,8924,79866,12584,94331,19889,52246,15383,33094,14148,30204,16024,29961,18682,29554,22468,24772,22231,24674,29136,25763,34804,28231,44716,27030,68534,18649,71578,13730,43903,12538,41684,9833,41652,4846,28495,664,9775,1,4,0,0,0,0,20180603
201805,6호선,역촌,19,0,2490,355,5709,2243,18551,3240,18052,8700,9706,5780,7289,4959,6673,4905,7001,5964,7239,5585,6241,6336,5873,6613,5631,9009,6416,11029,6245,16843,3806,15914,2857,9998,2247,9011,1781,8870,747,7574,98,2152,0,0,0,0,0,0,20180603
201805,6호선,불광,30,1,2185,356,4621,2115,12841,4811,14787,8437,8908,8892,7233,7356,8101,7484,9534,8592,10474,9106,11143,9271,12568,9548,13250,11503,13847,12832,13390,18097,9863,16642,8067,9796,7545,7766,5122,8416,1923,6121,299,2029,0,0,0,0,0,0,20180603
201805,6호선,독바위,14,0,2586,165,5283,970,15114,2019,15282,3479,7894,4890,5398,4564,4682,3397,4823,3399,4570,3815,4139,3782,4005,4907,4123,5931,3941,7235,3708,10646,2474,11550,1687,7006,1201,7541,732,7198,517,4977,97,1950,0,0,0,0,0,0,20180603
201805,6호선,연신내,0,0,0,0,1,0,0,0,2,0,2,0,3,0,2,0,0,0,2,0,3,0,1,0,3,0,0,0,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20180603
201805,6호선,구산,5,0,5653,168,13182,2813,33832,10091,39137,8449,22852,6804,15103,6203,14196,7133,15091,7671,13268,8377,11335,9334,12721,10020,13354,14512,12537,14922,11500,20798,7627,21698,5854,12968,5567,10804,5312,10677,1587,7908,331,2558,0,1,0,0,0,0,20180603
201805,6호선,새절(신사),0,0,10136,1094,21352,6759,58725,13154,69273,20504,35691,20917,24448,12871,22084,14244,23064,15003,22030,17315,19045,17800,19432,20730,26233,26545,26186,34066,22244,47863,14637,47206,11520,31643,10999,27059,10494,30241,4001,19861,518,5848,5,1889,0,0,0,0,20180603
201805,6호선,증산(명지대앞),66,6,9249,805,17730,5335,46141,5961,54040,13112,29643,11063,20284,10900,16748,9754,17604,11589,16623,11576,13823,14155,13754,16155,14811,21975,16347,26756,16449,38938,10851,37066,8433,23793,7117,22355,6107,23773,2787,15981,496,4678,2,799,0,0,0,0,20180603
201805,6호선,디지털미디어시티,59,4,6079,2733,15360,11117,45874,32403,51681,77427,29100,34603,19228,15492,16546,13832,17240,15674,16201,17792,14903,16630,16027,18092,18720,21811,30430,27017,55193,40201,27549,37429,14891,22494,13753,22229,11011,20751,5011,14623,899,5203,4,548,0,0,0,0,20180603
201805,6호선,월드컵경기장(성산),4,0,1250,1416,3301,3814,9883,10081,12292,24850,7797,19602,8726,16317,14540,16923,17952,18157,17323,22975,17830,25152,19314,29712,23193,21791,22390,14737,31680,15748,13698,13711,10752,8212,17690,7007,16218,5681,3702,3676,623,971,0,6,0,0,0,0,20180603
201805,6호선,마포구청,13,1,8135,2616,15283,9610,43310,16679,56673,37801,34812,20301,23370,13721,21621,13920,21738,16087,21372,18046,19356,17704,20243,19298,22285,23557,25655,26558,39094,37536,22483,32612,15068,23667,14706,20804,12075,21853,5373,14547,745,4364,0,10,0,0,0,0,20180603
201805,6호선,망원,7,0,6356,1120,12015,6187,31979,10022,44172,33885,28548,30405,20726,20047,20319,20830,21973,26407,22845,27614,22267,30258,23452,29860,25539,35370,28493,37602,38251,50859,27809,43171,22284,24918,22678,19134,18663,19995,8980,13171,1244,3588,0,1,0,0,0,0,20180603
201805,6호선,합정,49,0,5085,1831,8476,8709,19673,20027,29850,44713,22530,28477,18470,19321,19057,18788,21770,21447,23900,23016,24579,22968,26703,23277,28871,26815,35354,32647,54199,45617,39341,36186,33025,21411,37134,16913,35522,17713,19850,12817,3143,3969,2,0,0,0,0,0,20180603
201805,6호선,상수,26,0,5073,1059,6314,4173,11126,6812,15938,30961,11196,35604,8216,24204,9336,21057,12310,23116,15220,27437,16277,22011,18340,22084,21888,23938,26847,30016,35159,39674,25865,33941,24097,19639,29450,15318,32410,12823,22768,10153,3967,2934,0,0,0,0,0,0,20180603
201805,6호선,광흥창(서강),8,0,2974,1445,7794,6269,20655,19824,27530,41905,18249,20910,13894,13829,15110,10857,16652,11228,15463,12786,13669,11876,15640,13186,17090,14458,22215,16479,33553,22893,17820,20845,11846,13216,11654,11781,9362,11476,4083,8039,480,2180,0,0,0,0,0,0,20180603
201805,6호선,대흥(서강대앞),15,0,2873,1648,6313,6257,15917,17807,22601,45465,15123,22440,11823,21749,12142,16017,14451,15382,15952,16822,15630,14346,16034,13326,22310,15113,25783,17137,32035,24662,17249,18831,13766,11927,14592,10583,14608,11033,6649,8350,1174,2424,1,5,0,0,0,0,20180603
201805,6호선,공덕,134,2,5647,2440,10174,10824,25265,35677,35454,103804,26338,47302,20903,24227,22535,21737,23534,21811,25532,23288,25871,21855,28420,22883,32789,25189,43447,30680,87231,44663,43245,35642,31779,21476,31704,19312,27000,19447,14714,13804,2345,6480,1,436,0,0,0,0,20180603
201805,6호선,효창공원앞,0,0,2897,927,6001,6512,17594,8863,27601,28568,16537,16842,10858,12457,10414,10670,11550,8791,12363,10970,11177,9707,13129,10869,15574,12028,17856,13494,24279,19116,14043,15781,9325,10234,8427,9579,7105,9421,3302,6594,465,2572,0,1,0,0,0,0,20180603
201805,6호선,삼각지,3,0,1873,911,3575,5484,7960,13254,12481,28208,10703,13059,8191,9038,10053,8733,11916,9081,14466,9080,14102,8759,15931,8154,17846,8508,22169,9824,29731,12232,15324,9465,10900,6823,10701,7622,8950,8690,5197,6355,835,1840,1,1,0,0,0,0,20180603
201805,6호선,녹사평(용산구청),15,0,2055,486,3191,4386,6638,11944,11724,17603,8455,10370,6718,9359,7504,12459,8750,13512,9913,16348,11014,14693,12907,15749,16982,17311,19544,20680,24004,25202,17689,21267,17928,11403,21868,8995,21006,7268,11304,5269,1196,1752,0,1,0,0,0,0,20180603
201805,6호선,이태원,5,0,20250,1402,14682,7018,16296,12926,21163,35654,16581,29211,14802,23173,16369,26294,20141,31323,23328,35244,26922,34640,30658,38172,34086,42694,41443,52022,46328,67498,41890,64585,41756,41058,50172,34953,55908,29848,36572,27722,5013,10411,1,0,0,0,0,0,20180603
201805,6호선,한강진,13,0,1154,875,1844,8140,3689,17844,5625,34821,4645,27644,3947,16122,4578,15621,5647,17018,7448,21619,9261,16164,14285,16820,21062,16746,27177,19230,32546,27114,23311,18690,19161,6650,25182,4593,25651,4038,11170,2991,678,2761,0,1,1,1,0,0,20180603
201805,6호선,버티고개,6,0,953,372,2354,1361,6628,2672,9360,5774,6808,3747,5061,2871,4506,2340,4282,2536,3962,3226,3269,3441,3671,3884,4011,4394,4920,5302,6688,6754,4945,6172,3151,4352,2609,4026,1916,4060,1091,3178,121,953,0,0,0,0,0,0,20180603
201805,6호선,약수,3,1,1245,403,2247,2324,5218,5889,8809,18732,6495,9839,5419,6643,5510,5048,6324,5361,6356,5398,6179,6065,6449,5754,7293,6350,8927,7245,12369,9438,8396,6675,6457,4623,6233,3854,4901,3808,2574,2791,493,1008,0,0,0,0,0,0,20180603
201805,6호선,청구,1,0,1919,392,3308,2904,8558,7497,11744,27986,7129,13493,4965,5879,5906,4453,5190,4997,5474,5441,5287,5098,5640,5502,6265,6346,7634,7661,12420,8987,10872,6895,6779,5165,5983,4705,4433,5034,2321,3426,419,1236,0,0,0,0,0,0,20180603
201805,6호선,신당,100,0,9117,1690,7692,6957,9420,18510,13925,47592,12796,26645,11552,15955,12363,12130,15746,10913,13282,12840,13167,11398,15934,10015,21944,10180,22598,13882,28111,16819,19582,24426,16390,14038,15710,9255,15592,8648,7061,13831,1311,2779,0,0,0,0,0,0,20180603
201805,6호선,동묘앞,64,0,4808,822,5934,4833,10481,11468,15598,32038,12957,26409,12936,18513,14851,18579,19064,18817,19358,20833,21403,20303,23874,18555,27744,17554,27994,17203,31456,18676,18875,16131,12455,11141,9563,10736,8007,10941,4060,11204,635,3150,1,74,0,0,0,0,20180603
201805,6호선,창신,14,0,2673,381,5974,2362,16917,6167,20561,8751,10142,4194,6324,3964,5399,3392,5411,3840,4996,3868,4253,4367,4769,4086,6487,5554,5396,6427,5777,9222,3938,9528,3780,6084,2645,5832,2082,7244,922,4230,121,1608,6,0,33,0,0,0,20180603
201805,6호선,보문,0,0,4421,874,8357,3779,23216,10164,36138,22015,19717,11723,12711,9333,11861,8338,12161,8451,12780,8818,11358,9195,10795,9855,12621,11906,14680,14261,18416,21479,12379,20288,8616,13979,7557,13324,7266,15133,4238,10454,699,3822,0,0,0,0,0,0,20180603
201805,6호선,안암(고대병원앞),41,0,4034,1376,4452,6492,9708,19511,14873,63579,13818,41793,15009,53740,18341,32816,20639,24971,24149,35240,23350,23065,33230,23492,41566,22110,51078,24869,55872,32658,35711,26774,29709,18278,33120,17435,42537,17426,27936,14994,4882,7067,2,288,0,0,0,0,20180603
201805,6호선,고려대(종암),19,0,4063,1083,7974,5725,23457,13595,31028,37403,17939,19813,13194,23211,13377,14349,15652,14291,17024,16726,14338,13516,17995,14274,23672,14760,28116,18940,30267,26043,17440,24214,13495,15551,16799,15238,14507,15757,7520,12915,1069,3459,0,74,0,0,0,0,20180603
201805,6호선,월곡(동덕여대),21,0,7706,1218,14616,5209,46600,8951,52212,35095,28215,21164,21097,22868,19834,16671,21391,16398,22833,17784,21074,18747,21484,19171,27882,23686,27852,27189,32898,40418,19551,39391,15662,25484,13265,23175,10036,23332,5034,16587,861,4733,0,1,0,0,0,0,20180603
201805,6호선,상월곡(한국과학기술연구원),27,16,4679,719,9880,2850,26897,4126,30910,20006,16967,10151,11093,12780,10241,9058,10906,7291,11592,8318,9890,8054,9094,9273,12040,11349,11629,12285,12996,18302,8781,18090,5310,12019,4216,10568,3169,12546,1586,8766,282,2618,1,1,0,0,0,0,20180603
201805,6호선,돌곶이,11,0,6170,1017,12242,4711,33707,6812,40642,19801,22714,13576,16089,10056,15316,9625,14894,10152,15228,12447,13227,11762,13609,14633,13667,16547,16117,20061,17251,27851,13627,27092,8740,17936,7235,15316,5717,16000,3638,10691,528,4081,0,0,0,0,0,0,20180603
201805,6호선,석계,893,4,8834,2564,21982,6375,55962,9467,64835,18132,35110,12557,24749,11923,20937,13978,21641,15760,21420,17266,18688,18117,18332,21075,19688,26167,21619,35013,21668,49595,15968,52749,11716,34505,10564,31139,9765,29546,6557,20972,1366,6890,0,12,0,0,0,0,20180603
